 *********************************************
 (reference: Madau 1995, ApJ)
 
 redshift= 0.0
 observed    IGM effective  IGM mean transmission  
 wavelength  optical depth  <exp(-tau)>
 *********************************************
   7599.0936  0.441214E+02  0.689188E-19
   7310.6670  0.462487E+02  0.821222E-20
   7022.2403  0.475554E+02  0.222306E-20
   6733.8136  0.481212E+02  0.126255E-20
   6445.3869  0.480240E+02  0.139131E-20
   6156.9602  0.473405E+02  0.275592E-20
   5868.5336  0.461452E+02  0.910780E-20
   5580.1069  0.445102E+02  0.467159E-19
   5291.6802  0.425054E+02  0.346831E-18
   5003.2535  0.401978E+02  0.348579E-17
   4714.8269  0.376511E+02  0.444963E-16
   4426.4002  0.349256E+02  0.679230E-15
   4137.9735  0.320776E+02  0.117191E-13
   3849.5468  0.291593E+02  0.216918E-12
   3561.1201  0.262182E+02  0.410739E-11
   3272.6935  0.232971E+02  0.762402E-10
   2984.2668  0.204333E+02  0.133639E-08
   2695.8401  0.176584E+02  0.214311E-07
   2407.4134  0.149983E+02  0.306416E-06
   2118.9867  0.124726E+02  0.383004E-05
   1830.5601  0.100948E+02  0.412941E-04
   1542.1334  0.787243E+01  0.381108E-03
   1253.7067  0.581051E+01  0.299590E-02
    965.2800  0.392325E+01  0.197766E-01
    676.8534  0.206957E+01  0.126240E+00
    388.4267  0.668936E+00  0.512253E+00
    100.0000  0.215279E-01  0.978702E+00
 *********************************************
 redshift= 8.8
 *********************************************
  11913.5662  0.968155E+01  0.624249E-04
  10982.8112  0.730649E+01  0.671167E-03
  10052.0562  0.537826E+01  0.461583E-02
  10052.0562  0.995011E+01  0.477226E-04
   9791.4595  0.908569E+01  0.113275E-03
   9530.8628  0.827605E+01  0.254540E-03
   9530.8628  0.114618E+02  0.105244E-04
   9419.1722  0.110037E+02  0.166394E-04
   9307.4816  0.105588E+02  0.259634E-04
   9307.4816  0.130895E+02  0.206688E-05
   9248.9756  0.128070E+02  0.274158E-05
   9190.4696  0.125288E+02  0.362068E-05
   9190.4696  0.146695E+02  0.425694E-06
   9155.9001  0.144795E+02  0.514789E-06
   9121.3306  0.142912E+02  0.621439E-06
   9121.3306  0.161649E+02  0.954296E-07
   9099.1728  0.160294E+02  0.109273E-06
   9077.0150  0.158948E+02  0.125024E-06
   9077.0150  0.175718E+02  0.233698E-07
   9061.9426  0.174711E+02  0.258470E-07
   9046.8702  0.173707E+02  0.285751E-07
   9046.8702  0.188942E+02  0.622788E-08
   9036.1539  0.188169E+02  0.672855E-08
   9025.4376  0.187398E+02  0.726784E-08
   9025.4376  0.201383E+02  0.179502E-08
   9017.5437  0.200774E+02  0.190769E-08
   9009.6498  0.200166E+02  0.202716E-08
   9009.6498  0.213121E+02  0.554989E-09
   9003.6571  0.212631E+02  0.582865E-09
   8997.6644  0.212141E+02  0.612092E-09
   8997.6644  0.224208E+02  0.183128E-09
   8993.0192  0.223808E+02  0.190606E-09
   8988.3740  0.223408E+02  0.198380E-09
   8988.3740  0.234704E+02  0.641144E-10
   8984.6892  0.234371E+02  0.662837E-10
   8981.0044  0.234038E+02  0.685240E-10
   8981.0044  0.244653E+02  0.237056E-10
   8978.0399  0.244374E+02  0.243770E-10
   8975.0754  0.244095E+02  0.250669E-10
   8975.0754  0.254099E+02  0.921767E-11
   8972.6499  0.253861E+02  0.943923E-11
   8970.2244  0.253624E+02  0.966596E-11
   8970.2244  0.263091E+02  0.375080E-11
   8968.2154  0.262887E+02  0.382804E-11
   8966.2064  0.262683E+02  0.390681E-11
   8966.2064  0.271649E+02  0.159377E-11
   8964.5257  0.271473E+02  0.162209E-11
   8962.8450  0.271297E+02  0.165091E-11
   8962.8450  0.279807E+02  0.704911E-12
   8948.9976  0.278314E+02  0.818408E-12
   8935.1502  0.276827E+02  0.949642E-12
   8935.1502  0.276827E+02  0.949642E-12
   8640.6452  0.343249E+02  0.123845E-14
   8346.1402  0.397344E+02  0.554085E-17
   8051.6352  0.440008E+02  0.777511E-19
   7757.1302  0.472130E+02  0.313068E-20
   7462.6251  0.494592E+02  0.331232E-21
   7168.1201  0.508263E+02  0.844150E-22
   6873.6151  0.513999E+02  0.475658E-22
   6579.1101  0.512643E+02  0.544775E-22
   6284.6051  0.505016E+02  0.116796E-21
   5990.1001  0.491923E+02  0.432584E-21
   5695.5951  0.474141E+02  0.256048E-20
   5401.0901  0.452423E+02  0.224665E-19
   5106.5851  0.427489E+02  0.271888E-18
   4812.0801  0.400027E+02  0.423686E-17
   4517.5751  0.370686E+02  0.796706E-16
   4223.0701  0.340074E+02  0.170121E-14
   3928.5651  0.308754E+02  0.389944E-13
   3634.0601  0.277237E+02  0.911499E-12
   3339.5551  0.245984E+02  0.207520E-10
   3045.0501  0.215397E+02  0.442010E-09
   2750.5451  0.185818E+02  0.851200E-08
   2456.0400  0.157525E+02  0.144144E-06
   2161.5350  0.130728E+02  0.210163E-05
   1867.0300  0.105572E+02  0.260064E-04
   1572.5250  0.821359E+01  0.270947E-03
   1278.0200  0.604695E+01  0.236505E-02
    983.5150  0.407144E+01  0.170527E-01
    689.0100  0.215390E+01  0.116030E+00
    394.5050  0.694159E+00  0.499494E+00
    100.0000  0.215684E-01  0.978663E+00
 *********************************************
 redshift= 9.0
 *********************************************
  12156.7000  0.103825E+02  0.309693E-04
  11206.9500  0.783550E+01  0.395445E-03
  10257.2000  0.576766E+01  0.312706E-02
  10257.2000  0.106705E+02  0.232195E-04
   9991.2850  0.974351E+01  0.586740E-04
   9725.3700  0.887526E+01  0.139806E-03
   9725.3700  0.122917E+02  0.458977E-05
   9611.4000  0.118004E+02  0.750132E-05
   9497.4300  0.113233E+02  0.120879E-04
   9497.4300  0.140372E+02  0.801182E-06
   9437.7300  0.137342E+02  0.108467E-05
   9378.0300  0.134360E+02  0.146162E-05
   9378.0300  0.157317E+02  0.147173E-06
   9342.7550  0.155279E+02  0.180442E-06
   9307.4800  0.153259E+02  0.220814E-06
   9307.4800  0.173353E+02  0.296071E-07
   9284.8700  0.171900E+02  0.342362E-07
   9262.2600  0.170456E+02  0.395548E-07
   9262.2600  0.188441E+02  0.654830E-08
   9246.8800  0.187360E+02  0.729544E-08
   9231.5000  0.186284E+02  0.812425E-08
   9231.5000  0.202622E+02  0.158574E-08
   9220.5650  0.201793E+02  0.172284E-08
   9209.6300  0.200966E+02  0.187134E-08
   9209.6300  0.215963E+02  0.417679E-09
   9201.5750  0.215310E+02  0.445857E-09
   9193.5200  0.214659E+02  0.475869E-09
   9193.5200  0.228551E+02  0.118618E-09
   9187.4050  0.228026E+02  0.125018E-09
   9181.2900  0.227501E+02  0.131753E-09
   9181.2900  0.240442E+02  0.361206E-10
   9176.5500  0.240012E+02  0.377048E-10
   9171.8100  0.239584E+02  0.393562E-10
   9171.8100  0.251697E+02  0.117208E-10
   9168.0500  0.251340E+02  0.121465E-10
   9164.2900  0.250983E+02  0.125874E-10
   9164.2900  0.262367E+02  0.403241E-11
   9161.2650  0.262067E+02  0.415502E-11
   9158.2400  0.261768E+02  0.428125E-11
   9158.2400  0.272496E+02  0.146431E-11
   9155.7650  0.272242E+02  0.150209E-11
   9153.2900  0.271987E+02  0.154082E-11
   9153.2900  0.282139E+02  0.558296E-12
   9151.2400  0.281920E+02  0.570633E-12
   9149.1900  0.281702E+02  0.583236E-12
   9149.1900  0.291317E+02  0.222974E-12
   9147.4750  0.291128E+02  0.227226E-12
   9145.7600  0.290940E+02  0.231557E-12
   9145.7600  0.300066E+02  0.929631E-13
   9131.6300  0.298465E+02  0.109104E-12
   9117.5000  0.296870E+02  0.127970E-12
   9117.5000  0.296870E+02  0.127970E-12
   8816.9167  0.367645E+02  0.107984E-15
   8516.3333  0.425215E+02  0.341324E-18
   8215.7500  0.470541E+02  0.367004E-20
   7915.1667  0.504580E+02  0.122001E-21
   7614.5833  0.528279E+02  0.114064E-22
   7314.0000  0.542571E+02  0.273170E-23
   7013.4167  0.548379E+02  0.152834E-23
   6712.8333  0.546605E+02  0.182487E-23
   6412.2500  0.538137E+02  0.425612E-23
   6111.6667  0.523836E+02  0.177864E-22
   5811.0833  0.504541E+02  0.122484E-21
   5510.5000  0.481059E+02  0.128196E-20
   5209.9167  0.454167E+02  0.188703E-19
   4909.3333  0.424604E+02  0.362821E-18
   4608.7500  0.393068E+02  0.849711E-17
   4308.1667  0.360214E+02  0.227045E-15
   4007.5833  0.326646E+02  0.651535E-14
   3707.0000  0.292917E+02  0.190008E-12
   3406.4167  0.259521E+02  0.535963E-11
   3105.8333  0.226892E+02  0.140028E-09
   2805.2500  0.195396E+02  0.326619E-08
   2504.6667  0.165334E+02  0.660162E-07
   2204.0833  0.136930E+02  0.113033E-05
   1903.5000  0.110339E+02  0.161453E-04
   1602.9167  0.856440E+01  0.190779E-03
   1302.3333  0.628937E+01  0.185593E-02
   1001.7500  0.422288E+01  0.146563E-01
    701.1667  0.223996E+01  0.106463E+00
    400.5833  0.719845E+00  0.486828E+00
    100.0000  0.216073E-01  0.978624E+00
 *********************************************
 redshift= 9.2
 *********************************************
  12399.8338  0.111188E+02  0.148304E-04
  11431.0888  0.839118E+01  0.226858E-03
  10462.3438  0.617670E+01  0.207727E-02
  10462.3438  0.114273E+02  0.108944E-04
  10191.1105  0.104345E+02  0.294001E-04
   9919.8772  0.950468E+01  0.745023E-04
   9919.8772  0.131634E+02  0.191960E-05
   9803.6278  0.126373E+02  0.324854E-05
   9687.3784  0.121263E+02  0.541499E-05
   9687.3784  0.150327E+02  0.296067E-06
   9626.4844  0.147082E+02  0.409533E-06
   9565.5904  0.143888E+02  0.563652E-06
   9565.5904  0.168473E+02  0.482280E-07
   9529.6099  0.166291E+02  0.599907E-07
   9493.6294  0.164128E+02  0.744718E-07
   9493.6294  0.185646E+02  0.865916E-08
   9470.5672  0.184091E+02  0.101167E-07
   9447.5050  0.182544E+02  0.118087E-07
   9447.5050  0.201805E+02  0.172083E-08
   9431.8174  0.200648E+02  0.193192E-08
   9416.1298  0.199495E+02  0.216787E-08
   9416.1298  0.216992E+02  0.376844E-09
   9404.9761  0.216104E+02  0.411840E-09
   9393.8224  0.215218E+02  0.449970E-09
   9393.8224  0.231279E+02  0.902991E-10
   9385.6063  0.230580E+02  0.968383E-10
   9377.3902  0.229882E+02  0.103835E-09
   9377.3902  0.244760E+02  0.234541E-10
   9371.1529  0.244197E+02  0.248120E-10
   9364.9156  0.243635E+02  0.262461E-10
   9364.9156  0.257493E+02  0.656453E-11
   9360.0808  0.257034E+02  0.687332E-11
   9355.2460  0.256575E+02  0.719621E-11
   9355.2460  0.269547E+02  0.196670E-11
   9351.4108  0.269164E+02  0.204331E-11
   9347.5756  0.268783E+02  0.212282E-11
   9347.5756  0.280973E+02  0.627314E-12
   9344.4901  0.280653E+02  0.647762E-12
   9341.4046  0.280332E+02  0.668860E-12
   9341.4046  0.291821E+02  0.212009E-12
   9338.8801  0.291549E+02  0.217872E-12
   9336.3556  0.291276E+02  0.223893E-12
   9336.3556  0.302148E+02  0.754894E-13
   9334.2646  0.301914E+02  0.772772E-13
   9332.1736  0.301680E+02  0.791064E-13
   9332.1736  0.311977E+02  0.282492E-13
   9330.4243  0.311775E+02  0.288265E-13
   9328.6750  0.311573E+02  0.294153E-13
   9328.6750  0.321346E+02  0.110692E-13
   9314.2624  0.319632E+02  0.131395E-13
   9299.8498  0.317924E+02  0.155868E-13
   9299.8498  0.317924E+02  0.155868E-13
   8993.1882  0.393257E+02  0.833828E-17
   8686.5265  0.454461E+02  0.183241E-19
   8379.8648  0.502569E+02  0.149175E-21
   8073.2032  0.538608E+02  0.406026E-23
   7766.5415  0.563592E+02  0.333809E-24
   7459.8799  0.578525E+02  0.749827E-25
   7153.2182  0.584396E+02  0.416886E-25
   6846.5565  0.582174E+02  0.520595E-25
   6539.8949  0.572811E+02  0.132780E-24
   6233.2332  0.557233E+02  0.630475E-24
   5926.5716  0.536340E+02  0.509390E-23
   5619.9099  0.511000E+02  0.642054E-22
   5313.2482  0.482045E+02  0.116157E-20
   5006.5866  0.450271E+02  0.278601E-19
   4699.9249  0.416427E+02  0.821851E-18
   4393.2633  0.381217E+02  0.277946E-16
   4086.6016  0.345290E+02  0.100983E-14
   3779.9399  0.309240E+02  0.371444E-13
   3473.2783  0.273597E+02  0.131164E-11
   3166.6166  0.238829E+02  0.424427E-10
   2859.9549  0.205328E+02  0.120977E-08
   2553.2933  0.173417E+02  0.294170E-07
   2246.6316  0.143337E+02  0.595592E-06
   1939.9700  0.115252E+02  0.987778E-05
   1633.3083  0.892504E+01  0.133017E-03
   1326.6466  0.653785E+01  0.144760E-02
   1019.9850  0.437761E+01  0.125554E-01
    713.3233  0.232774E+01  0.975163E-01
    406.6617  0.745993E+00  0.474263E+00
    100.0000  0.216448E-01  0.978588E+00
 *********************************************
 redshift= 9.4
 *********************************************
  12642.9687  0.118915E+02  0.684813E-05
  11655.2286  0.897433E+01  0.126618E-03
  10667.4886  0.660595E+01  0.135230E-02
  10667.4886  0.122214E+02  0.492396E-05
  10390.9370  0.111597E+02  0.142371E-04
  10114.3854  0.101652E+02  0.384862E-04
  10114.3854  0.140782E+02  0.768991E-06
   9995.8565  0.135155E+02  0.134982E-05
   9877.3277  0.129691E+02  0.233135E-05
   9877.3277  0.160774E+02  0.104156E-06
   9815.2397  0.157304E+02  0.147358E-06
   9753.1517  0.153888E+02  0.207365E-06
   9753.1517  0.180181E+02  0.149563E-07
   9716.4657  0.177847E+02  0.188884E-07
   9679.7797  0.175535E+02  0.238028E-07
   9679.7797  0.198548E+02  0.238324E-08
   9656.2653  0.196884E+02  0.281468E-08
   9632.7509  0.195230E+02  0.332090E-08
   9632.7509  0.215829E+02  0.423314E-09
   9616.7557  0.214592E+02  0.479077E-09
   9600.7605  0.213359E+02  0.541913E-09
   9600.7605  0.232072E+02  0.834160E-10
   9589.3881  0.231122E+02  0.917269E-10
   9578.0157  0.230175E+02  0.100838E-09
   9578.0157  0.247352E+02  0.180988E-10
   9569.6385  0.246604E+02  0.195040E-10
   9561.2613  0.245858E+02  0.210150E-10
   9561.2613  0.261769E+02  0.428055E-11
   9554.9017  0.261167E+02  0.454612E-11
   9548.5421  0.260567E+02  0.482770E-11
   9548.5421  0.275388E+02  0.109661E-11
   9543.6125  0.274896E+02  0.115187E-11
   9538.6829  0.274405E+02  0.120983E-11
   9538.6829  0.288279E+02  0.302140E-12
   9534.7725  0.287870E+02  0.314745E-12
   9530.8621  0.287462E+02  0.327861E-12
   9530.8621  0.300500E+02  0.890159E-13
   9527.7161  0.300157E+02  0.921227E-13
   9524.5701  0.299814E+02  0.953352E-13
   9524.5701  0.312102E+02  0.278995E-13
   9521.9961  0.311810E+02  0.287254E-13
   9519.4221  0.311518E+02  0.295752E-13
   9519.4221  0.323146E+02  0.924615E-14
   9517.2901  0.322895E+02  0.948054E-14
   9515.1581  0.322645E+02  0.972074E-14
   9515.1581  0.333658E+02  0.323159E-14
   9513.3745  0.333442E+02  0.330226E-14
   9511.5909  0.333225E+02  0.337445E-14
   9511.5909  0.343678E+02  0.118645E-14
   9496.8957  0.341844E+02  0.142523E-14
   9482.2005  0.340018E+02  0.171088E-14
   9482.2005  0.340018E+02  0.171088E-14
   9169.4605  0.420119E+02  0.568169E-18
   8856.7205  0.485122E+02  0.853894E-21
   8543.9805  0.536136E+02  0.519869E-23
   8231.2405  0.574260E+02  0.114875E-24
   7918.5004  0.600580E+02  0.826302E-26
   7605.7604  0.616173E+02  0.173759E-26
   7293.0204  0.622098E+02  0.960830E-27
   6980.2804  0.619395E+02  0.125903E-26
   6667.5404  0.609083E+02  0.353072E-26
   6354.8003  0.592156E+02  0.191861E-25
   6042.0603  0.569578E+02  0.183453E-24
   5729.3203  0.542281E+02  0.281219E-23
   5416.5803  0.511157E+02  0.632025E-22
   5103.8403  0.477059E+02  0.191253E-20
   4791.1003  0.440791E+02  0.718960E-19
   4478.3602  0.403107E+02  0.311376E-17
   4165.6202  0.364705E+02  0.144897E-15
   3852.8802  0.326221E+02  0.679807E-14
   3540.1402  0.288226E+02  0.303738E-12
   3227.4002  0.251219E+02  0.122947E-10
   2914.6602  0.215622E+02  0.432158E-09
   2601.9201  0.181781E+02  0.127456E-07
   2289.1801  0.149954E+02  0.307321E-06
   1976.4401  0.120315E+02  0.595365E-05
   1663.7001  0.929569E+01  0.918187E-04
   1350.9601  0.679250E+01  0.112216E-02
   1038.2201  0.453567E+01  0.107198E-01
    725.4800  0.241725E+01  0.891664E-01
    412.7400  0.772593E+00  0.461814E+00
    100.0000  0.216809E-01  0.978552E+00
 *********************************************
 redshift= 9.6
 *********************************************
  12886.1025  0.127017E+02  0.304603E-05
  11879.3674  0.958573E+01  0.687024E-04
  10872.6324  0.705599E+01  0.862224E-03
  10872.6324  0.130540E+02  0.214150E-05
  10590.7625  0.119199E+02  0.665637E-05
  10308.8926  0.108577E+02  0.192551E-04
  10308.8926  0.150373E+02  0.294705E-06
  10188.0844  0.144363E+02  0.537514E-06
  10067.2762  0.138526E+02  0.963583E-06
  10067.2762  0.171727E+02  0.348336E-07
  10003.9942  0.168021E+02  0.504608E-07
   9940.7122  0.164372E+02  0.726816E-07
   9940.7122  0.192457E+02  0.438245E-08
   9903.3207  0.189963E+02  0.562334E-08
   9865.9292  0.187493E+02  0.719898E-08
   9865.9292  0.212075E+02  0.616198E-09
   9841.9626  0.210297E+02  0.736043E-09
   9817.9960  0.208531E+02  0.878263E-09
   9817.9960  0.230533E+02  0.972937E-10
   9801.6932  0.229211E+02  0.111043E-09
   9785.3904  0.227895E+02  0.126666E-09
   9785.3904  0.247882E+02  0.171638E-10
   9773.7993  0.246868E+02  0.189964E-10
   9762.2082  0.245856E+02  0.210184E-10
   9762.2082  0.264203E+02  0.335588E-11
   9753.6699  0.263404E+02  0.363490E-11
   9745.1316  0.262607E+02  0.393644E-11
   9745.1316  0.279603E+02  0.719444E-12
   9738.6497  0.278960E+02  0.767220E-12
   9732.1678  0.278318E+02  0.818082E-12
   9732.1678  0.294149E+02  0.167979E-12
   9727.1434  0.293624E+02  0.177036E-12
   9722.1189  0.293100E+02  0.186568E-12
   9722.1189  0.307918E+02  0.423909E-13
   9718.1333  0.307482E+02  0.442824E-13
   9714.1477  0.307046E+02  0.462563E-13
   9714.1477  0.320972E+02  0.114914E-13
   9710.9412  0.320605E+02  0.119203E-13
   9707.7347  0.320239E+02  0.123648E-13
   9707.7347  0.333364E+02  0.332793E-14
   9705.1112  0.333053E+02  0.343327E-14
   9702.4877  0.332741E+02  0.354186E-14
   9702.4877  0.345161E+02  0.102297E-14
   9700.3147  0.344893E+02  0.105069E-14
   9698.1417  0.344626E+02  0.107915E-14
   9698.1417  0.356389E+02  0.332824E-15
   9696.3238  0.356158E+02  0.340605E-15
   9694.5059  0.355927E+02  0.348564E-15
   9694.5059  0.367092E+02  0.114131E-15
   9679.5281  0.365133E+02  0.138824E-15
   9664.5503  0.363182E+02  0.168734E-15
   9664.5503  0.363182E+02  0.168734E-15
   9345.7320  0.448267E+02  0.340425E-19
   9026.9137  0.517240E+02  0.344010E-22
   8708.0953  0.571286E+02  0.154662E-24
   8389.2770  0.611581E+02  0.275039E-26
   8070.4586  0.639289E+02  0.172202E-27
   7751.6403  0.655561E+02  0.338333E-28
   7432.8219  0.661531E+02  0.186241E-28
   7114.0036  0.658313E+02  0.256950E-28
   6795.1852  0.646997E+02  0.796702E-28
   6476.3669  0.628647E+02  0.499145E-27
   6157.5486  0.604295E+02  0.569900E-26
   5838.7302  0.574939E+02  0.107328E-24
   5519.9119  0.541536E+02  0.302976E-23
   5201.0935  0.504997E+02  0.117023E-21
   4882.2752  0.466185E+02  0.567350E-20
   4563.4568  0.425907E+02  0.318479E-18
   4244.6385  0.384911E+02  0.192091E-16
   3925.8201  0.343879E+02  0.116284E-14
   3607.0018  0.303421E+02  0.664640E-13
   3288.1834  0.264073E+02  0.339998E-11
   2969.3651  0.226287E+02  0.148761E-09
   2650.5468  0.190432E+02  0.536611E-08
   2331.7284  0.156784E+02  0.155217E-06
   2012.9101  0.125530E+02  0.353417E-05
   1694.0917  0.967656E+01  0.627372E-04
   1375.2734  0.705342E+01  0.864447E-03
   1056.4550  0.469710E+01  0.912169E-02
    737.6367  0.250851E+01  0.813894E-01
    418.8183  0.799666E+00  0.449479E+00
    100.0000  0.217158E-01  0.978518E+00
 *********************************************
 redshift= 9.8
 *********************************************
  13129.2362  0.135503E+02  0.130371E-05
  12103.5062  0.102262E+02  0.362103E-04
  11077.7762  0.752742E+01  0.538125E-03
  11077.7762  0.139262E+02  0.895244E-06
  10790.5880  0.127163E+02  0.300170E-05
  10503.3998  0.115832E+02  0.932172E-05
  10503.3998  0.160420E+02  0.107911E-06
  10380.3122  0.154008E+02  0.204883E-06
  10257.2246  0.147781E+02  0.381892E-06
  10257.2246  0.183200E+02  0.110590E-07
  10192.7486  0.179246E+02  0.164219E-07
  10128.2726  0.175354E+02  0.242372E-07
  10128.2726  0.205315E+02  0.121139E-08
  10090.1756  0.202655E+02  0.158050E-08
  10052.0786  0.200020E+02  0.205702E-08
  10052.0786  0.226244E+02  0.149405E-09
  10027.6598  0.224348E+02  0.180594E-09
  10003.2410  0.222463E+02  0.218047E-09
  10003.2410  0.245935E+02  0.208530E-10
   9986.6306  0.244525E+02  0.240109E-10
   9970.0202  0.243121E+02  0.276311E-10
   9970.0202  0.264444E+02  0.327610E-11
   9958.2104  0.263361E+02  0.365055E-11
   9946.4006  0.262282E+02  0.406651E-11
   9946.4006  0.281855E+02  0.574372E-12
   9937.7012  0.281003E+02  0.625456E-12
   9929.0018  0.280153E+02  0.680958E-12
   9929.0018  0.298284E+02  0.111096E-12
   9922.3976  0.297598E+02  0.118984E-12
   9915.7934  0.296913E+02  0.127417E-12
   9915.7934  0.313802E+02  0.235370E-13
   9910.6742  0.313242E+02  0.248931E-13
   9905.5550  0.312682E+02  0.263255E-13
   9905.5550  0.328491E+02  0.541769E-14
   9901.4942  0.328025E+02  0.567596E-14
   9897.4334  0.327560E+02  0.594627E-14
   9897.4334  0.342417E+02  0.134598E-14
   9894.1664  0.342026E+02  0.139964E-14
   9890.8994  0.341635E+02  0.145539E-14
   9890.8994  0.355637E+02  0.358825E-15
   9888.2264  0.355305E+02  0.370954E-15
   9885.5534  0.354972E+02  0.383484E-15
   9885.5534  0.368222E+02  0.101940E-15
   9883.3394  0.367936E+02  0.104889E-15
   9881.1254  0.367651E+02  0.107923E-15
   9881.1254  0.380200E+02  0.307691E-16
   9879.2732  0.379954E+02  0.315370E-16
   9877.4210  0.379707E+02  0.323238E-16
   9877.4210  0.391618E+02  0.982307E-17
   9862.1606  0.389529E+02  0.121057E-16
   9846.9002  0.387447E+02  0.149070E-16
   9846.9002  0.387447E+02  0.149070E-16
   9522.0035  0.477737E+02  0.178705E-20
   9197.1068  0.550853E+02  0.119331E-23
   8872.2102  0.608061E+02  0.391060E-26
   8547.3135  0.650617E+02  0.554684E-28
   8222.4168  0.679766E+02  0.300689E-29
   7897.5201  0.696738E+02  0.550877E-30
   7572.6235  0.702744E+02  0.302152E-30
   7247.7268  0.698975E+02  0.440467E-30
   6922.8301  0.686597E+02  0.151872E-29
   6597.9334  0.666747E+02  0.110543E-28
   6273.0368  0.640530E+02  0.152099E-27
   5948.1401  0.609012E+02  0.355601E-26
   5623.2434  0.573215E+02  0.127523E-24
   5298.3468  0.534116E+02  0.636267E-23
   4973.4501  0.492637E+02  0.402764E-21
   4648.5534  0.449642E+02  0.296697E-19
   4323.6567  0.405929E+02  0.234805E-17
   3998.7601  0.362230E+02  0.185589E-15
   3673.8634  0.319197E+02  0.137234E-13
   3348.9667  0.277402E+02  0.896576E-12
   3024.0701  0.237331E+02  0.493011E-10
   2699.1734  0.199376E+02  0.219386E-08
   2374.2767  0.163834E+02  0.766976E-07
   2049.3800  0.130901E+02  0.206556E-05
   1724.4834  0.100678E+02  0.424234E-04
   1399.5867  0.732071E+01  0.661693E-03
   1074.6900  0.486195E+01  0.773535E-02
    749.7933  0.260152E+01  0.741605E-01
    424.8967  0.827204E+00  0.437270E+00
    100.0000  0.217494E-01  0.978485E+00
 *********************************************
 redshift=10.0
 *********************************************
  13372.3700  0.144385E+02  0.536354E-06
  12327.6450  0.108965E+02  0.185237E-04
  11282.9200  0.802082E+01  0.328552E-03
  11282.9200  0.148390E+02  0.359345E-06
  10990.4135  0.135498E+02  0.130430E-05
  10697.9070  0.123424E+02  0.436278E-05
  10697.9070  0.170935E+02  0.377055E-07
  10572.5400  0.164103E+02  0.746615E-07
  10447.1730  0.157468E+02  0.144964E-06
  10447.1730  0.195208E+02  0.332818E-08
  10381.5030  0.190995E+02  0.507191E-08
  10315.8330  0.186848E+02  0.767911E-08
  10315.8330  0.218773E+02  0.315372E-09
  10277.0305  0.215939E+02  0.418703E-09
  10238.2280  0.213131E+02  0.554436E-09
  10238.2280  0.241073E+02  0.339099E-10
  10213.3570  0.239053E+02  0.415014E-10
  10188.4860  0.237045E+02  0.507312E-10
  10188.4860  0.262055E+02  0.415984E-11
  10171.5680  0.260553E+02  0.483426E-11
  10154.6500  0.259057E+02  0.561459E-11
  10154.6500  0.281777E+02  0.578865E-12
  10142.6215  0.280624E+02  0.649620E-12
  10130.5930  0.279474E+02  0.728778E-12
  10130.5930  0.300330E+02  0.905418E-13
  10121.7325  0.299422E+02  0.991467E-13
  10112.8720  0.298516E+02  0.108548E-12
  10112.8720  0.317835E+02  0.157249E-13
  10106.1455  0.317104E+02  0.169172E-13
  10099.4190  0.316375E+02  0.181978E-13
  10099.4190  0.334371E+02  0.300929E-14
  10094.2050  0.333774E+02  0.319438E-14
  10088.9910  0.333178E+02  0.339061E-14
  10088.9910  0.350023E+02  0.629091E-15
  10084.8550  0.349526E+02  0.661096E-15
  10080.7190  0.349031E+02  0.694695E-15
  10080.7190  0.364861E+02  0.142659E-15
  10077.3915  0.364444E+02  0.148726E-15
  10074.0640  0.364028E+02  0.155047E-15
  10074.0640  0.378948E+02  0.348744E-16
  10071.3415  0.378594E+02  0.361319E-16
  10068.6190  0.378240E+02  0.374338E-16
  10068.6190  0.392357E+02  0.912312E-17
  10066.3640  0.392053E+02  0.940468E-17
  10064.1090  0.391749E+02  0.969477E-17
  10064.1090  0.405121E+02  0.254575E-17
  10062.2225  0.404858E+02  0.261351E-17
  10060.3360  0.404596E+02  0.268304E-17
  10060.3360  0.417287E+02  0.754129E-18
  10044.7930  0.415061E+02  0.942189E-18
  10029.2500  0.412843E+02  0.117615E-17
  10029.2500  0.412843E+02  0.117615E-17
   9698.2750  0.508566E+02  0.818921E-22
   9367.3000  0.586004E+02  0.354948E-25
   9036.3250  0.646507E+02  0.836651E-28
   8705.3500  0.691417E+02  0.937878E-30
   8374.3750  0.722061E+02  0.437816E-31
   8043.4000  0.739752E+02  0.746407E-32
   7712.4250  0.745784E+02  0.408333E-32
   7381.4500  0.741428E+02  0.631240E-32
   7050.4750  0.727929E+02  0.243471E-31
   6719.5000  0.706501E+02  0.207509E-30
   6388.5250  0.678324E+02  0.347346E-29
   6057.5500  0.644536E+02  0.101900E-27
   5726.5750  0.606229E+02  0.469676E-26
   5395.6000  0.564447E+02  0.306463E-24
   5064.6250  0.520174E+02  0.256518E-22
   4733.6500  0.474334E+02  0.251157E-20
   4402.6750  0.427780E+02  0.264098E-18
   4071.7000  0.381291E+02  0.275887E-16
   3740.7250  0.335567E+02  0.267000E-14
   3409.7500  0.291218E+02  0.225194E-12
   3078.7750  0.248763E+02  0.157168E-10
   2747.8000  0.208621E+02  0.870406E-09
   2416.8250  0.171107E+02  0.370612E-07
   2085.8500  0.136431E+02  0.118822E-05
   1754.8750  0.104696E+02  0.283850E-04
   1423.9000  0.759447E+01  0.503227E-03
   1092.9250  0.503027E+01  0.653702E-02
