1306.50  0.99462 -0.01131  0.01222 -0.01279 -0.00239  0.02058  0.04233  0.01735 -0.00875 -0.04077  0.01222
1307.00  0.99507 -0.01097  0.01248 -0.01261 -0.00150  0.02132  0.04263  0.01758 -0.00869 -0.03967  0.01248
1307.50  0.99497 -0.01057  0.01269 -0.01223 -0.00085  0.02187  0.04240  0.01818 -0.00878 -0.03835  0.01269
1308.00  0.99439 -0.01010  0.01288 -0.01172 -0.00035  0.02224  0.04171  0.01910 -0.00891 -0.03690  0.01288
1308.50  0.99333 -0.00960  0.01303 -0.01110  0.00003  0.02243  0.04064  0.02032 -0.00901 -0.03534  0.01303
1309.00  0.99181 -0.00905  0.01313 -0.01041  0.00032  0.02244  0.03926  0.02181 -0.00904 -0.03374  0.01313
1309.50  0.98987 -0.00846  0.01318 -0.00968  0.00053  0.02228  0.03770  0.02350 -0.00894 -0.03218  0.01318
1310.00  0.98751 -0.00784  0.01318 -0.00893  0.00066  0.02196  0.03604  0.02530 -0.00869 -0.03063  0.01318
1310.50  0.98476 -0.00718  0.01312 -0.00820  0.00073  0.02146  0.03439  0.02717 -0.00826 -0.02917  0.01312
1311.00  0.98168 -0.00650  0.01300 -0.00750  0.00068  0.02079  0.03283  0.02903 -0.00765 -0.02784  0.01300
1311.50  0.97828 -0.00580  0.01282 -0.00685  0.00051  0.01994  0.03137  0.03085 -0.00695 -0.02667  0.01282
1312.00  0.97462 -0.00510  0.01261 -0.00626  0.00016  0.01892  0.02997  0.03263 -0.00626 -0.02564  0.01261
1312.50  0.97071 -0.00441  0.01236 -0.00576 -0.00041  0.01777  0.02856  0.03437 -0.00569 -0.02470  0.01236
1313.00  0.96656 -0.00376  0.01208 -0.00535 -0.00123  0.01654  0.02708  0.03604 -0.00536 -0.02372  0.01208
1313.50  0.96220 -0.00317  0.01177 -0.00507 -0.00230  0.01525  0.02548  0.03765 -0.00533 -0.02257  0.01177
1314.00  0.95765 -0.00262  0.01143 -0.00489 -0.00360  0.01392  0.02375  0.03918 -0.00563 -0.02108  0.01143
1314.50  0.95294 -0.00214  0.01107 -0.00482 -0.00511  0.01258  0.02195  0.04057 -0.00623 -0.01922  0.01107
1315.00  0.94812 -0.00171  0.01068 -0.00482 -0.00680  0.01129  0.02020  0.04169 -0.00692 -0.01699  0.01068
1315.50  0.94322 -0.00136  0.01030 -0.00485 -0.00864  0.01015  0.01857  0.04241 -0.00753 -0.01432  0.01030
1316.00  0.93831 -0.00107  0.00991 -0.00492 -0.01053  0.00922  0.01720  0.04259 -0.00790 -0.01137  0.00991
1316.50  0.93355 -0.00084  0.00959 -0.00503 -0.01241  0.00843  0.01609  0.04222 -0.00798 -0.00864  0.00959
1317.00  0.92906 -0.00065  0.00937 -0.00519 -0.01424  0.00765  0.01520  0.04144 -0.00780 -0.00669  0.00937
1317.50  0.92488 -0.00051  0.00928 -0.00538 -0.01598  0.00697  0.01454  0.04039 -0.00745 -0.00558  0.00928
1318.00  0.92099 -0.00040  0.00930 -0.00557 -0.01762  0.00641  0.01404  0.03920 -0.00702 -0.00521  0.00930
1318.50  0.91741 -0.00033  0.00944 -0.00572 -0.01914  0.00600  0.01371  0.03802 -0.00663 -0.00559  0.00944
1319.00  0.91414 -0.00030  0.00969 -0.00584 -0.02053  0.00577  0.01351  0.03691 -0.00629 -0.00657  0.00969
1319.50  0.91112 -0.00029  0.01003 -0.00593 -0.02183  0.00565  0.01339  0.03587 -0.00603 -0.00799  0.01003
1320.00  0.90835 -0.00030  0.01045 -0.00599 -0.02305  0.00563  0.01329  0.03494 -0.00583 -0.00977  0.01045
1320.50  0.90580 -0.00033  0.01092 -0.00602 -0.02418  0.00568  0.01316  0.03412 -0.00565 -0.01174  0.01092
1321.00  0.90347 -0.00037  0.01143 -0.00602 -0.02525  0.00576  0.01298  0.03340 -0.00548 -0.01377  0.01143
1321.50  0.90133 -0.00042  0.01194 -0.00600 -0.02625  0.00584  0.01273  0.03281 -0.00528 -0.01577  0.01194
1322.00  0.89940 -0.00048  0.01245 -0.00597 -0.02718  0.00591  0.01244  0.03230 -0.00503 -0.01769  0.01245
1322.50  0.89766 -0.00054  0.01292 -0.00594 -0.02801  0.00597  0.01214  0.03189 -0.00472 -0.01952  0.01292
1323.00  0.89612 -0.00059  0.01334 -0.00592 -0.02873  0.00601  0.01186  0.03155 -0.00436 -0.02123  0.01334
